SampleNumber	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90
L3T1122	17.76221	0.7918808	0.9949159	0.8198477	0.8865167	0.798377	0.8745152	0.9241729	1.043913	0.8633945	0.8333356	0.8685144	1.036921	1.081734	1.474261	1.314388	1.106233	1.052336	1.176976	1.025195	1.120602	1.083551	1.248655	1.312736	1.344061	1.022442	1.122914	1.028663	0.8344367	0.847209	0.850402	0.8860763	0.8872324	0.8641652	0.8174253	1.031086	1.037582	0.8824428	1.12363	1.336794	1.206099	1.131007	1.026406	1.001522	1.054758	1.027617	1.209622	1.011101	1.029434	0.8257383	0.9441571	1.00934	0.9954113	0.9750418	0.8975824	1.324793	1.130401	0.8206735	1.059988	0.6247402	0.6190698	0.8429699	0.7813106	0.8241968	0.7240006	0.5886255	0.7853846	0.5105605	0.6303006	0.6474771	0.7220737	0.7398008	0.8169299	0.5522906	0.5897816	0.7526281	0.6387787	0.8029464	0.7645195	0.8112044	0.6639929	0.9130522	0.9934294	0.6685623	0.7368279	0.6314567	0.719211	0.6768753	0.8052587	0.6031044	0.7262027
L3T1123	17.97047	0.7850038	0.9681513	0.8187963	0.885012	0.8091569	0.8804661	0.9288272	1.050086	0.8780015	0.818851	0.8598182	1.0313	1.08459	1.465947	1.285264	1.111098	1.040227	1.173316	1.031519	1.105293	1.067283	1.247692	1.309745	1.356682	1.017936	1.111098	1.027137	0.8426208	0.84755	0.8522054	0.8932821	0.8823831	0.8457974	0.804392	1.027959	1.025659	0.8824378	1.128077	1.356518	1.205903	1.126379	1.00649	1.007475	1.05978	1.027904	1.19495	1.013883	1.034203	0.8258615	0.9508991	1.016731	0.9946595	0.9758737	0.8931726	1.310348	1.135909	0.8024751	1.070898	0.6234353	0.6033899	0.8367057	0.7744882	0.8216443	0.7123254	0.6037733	0.7865373	0.5068322	0.6328556	0.6561872	0.7229506	0.7290299	0.8097594	0.5499353	0.5947364	0.7492397	0.6356488	0.7934382	0.7737762	0.8084449	0.6681816	0.8889006	0.9873752	0.6492863	0.738724	0.6405232	0.729961	0.6718511	0.8024751	0.6042114	0.7319327
L3T1124	17.81187	0.7799275	0.9733941	0.8193262	0.9012092	0.8129342	0.8901335	0.9339955	1.041391	0.8740434	0.8203731	0.8618657	1.031032	1.084867	1.461772	1.307924	1.103106	1.04861	1.183887	1.017972	1.101564	1.091425	1.265936	1.311781	1.338947	1.015658	1.119472	1.016319	0.8415878	0.8421388	0.8654473	0.8981785	0.8868273	0.8614248	0.8059912	1.042548	1.026293	0.8929437	1.108396	1.336578	1.189508	1.13198	1.016319	1.017807	1.049491	1.025742	1.221578	1.011305	1.035165	0.8378959	0.9402221	1.003315	1.011691	0.9751023	0.9014296	1.290732	1.128564	0.8116117	1.067014	0.6180901	0.6090532	0.8335427	0.7731499	0.8267651	0.710057	0.6108716	0.7810296	0.5076637	0.6299923	0.6610153	0.7269185	0.7345778	0.7978911	0.5487705	0.5860202	0.7522107	0.6492784	0.8075892	0.776456	0.8045586	0.6648174	0.911789	0.9844698	0.6629439	0.7335859	0.6369904	0.7303348	0.6722563	0.8209241	0.6027164	0.7381044
L3T1125	17.79231	0.782225	0.9836404	0.820942	0.8981041	0.7997346	0.8918507	0.9306221	1.049383	0.8805401	0.8403005	0.8721115	1.029481	1.086958	1.453139	1.295497	1.093701	1.052156	1.185002	1.02997	1.113712	1.063032	1.24759	1.308657	1.33677	1.021596	1.129971	1.033559	0.8417687	0.8377447	0.8677613	0.8947327	0.8895124	0.8640092	0.8186581	1.047045	1.019095	0.8785825	1.115996	1.351126	1.205611	1.123174	1.008654	1.023282	1.057268	1.015451	1.203109	1.005174	1.031874	0.8255641	0.9638469	1.012896	1.00251	0.9678709	0.9025631	1.297618	1.119639	0.8192019	1.054984	0.6131643	0.6000593	0.8488922	0.782225	0.8230627	0.7149596	0.5999505	0.7933181	0.5009285	0.6286076	0.6436703	0.7217025	0.7333937	0.8059881	0.5537294	0.5960897	0.753731	0.6381237	0.788424	0.7751015	0.8159936	0.6618869	0.9148525	0.9879907	0.6573735	0.7434536	0.6299671	0.7250739	0.6946223	0.8232259	0.6014187	0.7401365
L3T1126	17.86528	0.7901294	0.9659073	0.8275707	0.8972288	0.8099929	0.8794333	0.9185615	1.038667	0.867352	0.8414479	0.8688757	1.036654	1.072898	1.465813	1.31817	1.105387	1.043075	1.17597	1.041878	1.113278	1.05815	1.253737	1.303695	1.337544	1.014287	1.108978	1.022668	0.8324685	0.851298	0.850264	0.9040857	0.8777463	0.8446587	0.8153805	1.025334	1.023756	0.8752973	1.125196	1.347503	1.191861	1.137168	0.9995391	1.017335	1.057497	1.038286	1.190174	0.9939882	1.028872	0.8264823	0.9363026	1.033552	0.9975799	0.9708051	0.8976097	1.307395	1.128352	0.815054	1.0797	0.614787	0.6170727	0.8556516	0.7809868	0.8210402	0.715247	0.5924202	0.7885513	0.5089938	0.6336709	0.6438475	0.7181313	0.7395185	0.8092854	0.5552511	0.6066239	0.7500216	0.6576703	0.7900206	0.7586745	0.8114078	0.6607178	0.9161126	1.001281	0.6638742	0.7339676	0.6314941	0.7313554	0.674595	0.8160335	0.600801	0.7377226
L3T1127	17.85296	0.7819547	0.9990538	0.8332172	0.9037906	0.8107865	0.8886216	0.9243924	1.047412	0.8731837	0.8343468	0.8617801	1.032296	1.070273	1.456974	1.313891	1.088508	1.055319	1.176563	1.03192	1.101471	1.056933	1.250041	1.293665	1.329059	1.019871	1.13068	1.018795	0.8550562	0.8321414	0.8519364	0.8912036	0.8801765	0.8614035	0.7939501	1.043108	1.035631	0.8825971	1.110024	1.349769	1.197057	1.130034	0.9914155	1.005885	1.058654	1.020409	1.203405	1.008736	1.022937	0.8227281	0.9490823	1.013093	0.9921148	0.984369	0.9015314	1.285166	1.135575	0.8235887	1.050047	0.6247247	0.602025	0.8582299	0.7808789	0.8223515	0.7245063	0.5939026	0.783945	0.506708	0.6438203	0.6554929	0.7218706	0.7421497	0.8116472	0.5509777	0.6060593	0.7532843	0.6440355	0.7888937	0.7800183	0.8129919	0.6600113	0.9166465	0.9838849	0.6534489	0.7432255	0.6445734	0.7276262	0.6796449	0.8108941	0.6065972	0.7443551
L3T1128	17.86692	0.7837054	0.9956381	0.8397001	0.8989951	0.8062023	0.8771582	0.9527346	1.053723	0.8689626	0.8251789	0.8588417	1.027981	1.068739	1.465267	1.299704	1.098057	1.054713	1.186944	1.030236	1.090411	1.067584	1.247174	1.31296	1.349978	1.016265	1.129629	1.030456	0.850206	0.8544413	0.8610419	0.8878841	0.8822737	0.8682475	0.814948	1.028311	1.012965	0.8722628	1.125669	1.343872	1.20207	1.144206	1.002734	1.010544	1.059113	1.02336	1.208176	1.01412	1.030951	0.8242438	0.9432188	1.005154	1.01324	0.9716561	0.8951447	1.306084	1.129794	0.8095576	1.07644	0.6234221	0.6090109	0.8516361	0.7815603	0.8196784	0.7103293	0.5928395	0.802242	0.5069773	0.6364581	0.6512544	0.7238604	0.730351	0.8170932	0.5540063	0.5928395	0.7358514	0.6282625	0.7937163	0.7604385	0.8116478	0.6580749	0.9084009	0.982382	0.6657206	0.7270507	0.6216069	0.7212202	0.6744663	0.8015819	0.5978449	0.7323862
L3T1129	17.77346	0.7889089	0.976351	0.816518	0.8819924	0.7928452	0.8850971	0.9277857	1.055963	0.8861504	0.8471208	0.857987	1.03983	1.070488	1.455351	1.292691	1.085734	1.052359	1.177764	1.028409	1.094992	1.066053	1.242684	1.309655	1.342309	1.025748	1.123488	1.033066	0.8528311	0.8447923	0.8614797	0.8898649	0.8797194	0.8542725	0.8177931	1.033121	1.024916	0.8850971	1.122934	1.358609	1.199829	1.147937	1.015935	0.9990259	1.056739	1.027688	1.21441	1.006843	1.031347	0.8327064	0.961604	1.012941	0.9986378	0.9751314	0.9084372	1.304555	1.138291	0.8147439	1.075699	0.6227003	0.6032963	0.8457902	0.7650698	0.8213967	0.7264282	0.605015	0.792069	0.5061103	0.643712	0.6539129	0.7177796	0.7409535	0.8106968	0.5464151	0.5946477	0.7430602	0.6480917	0.7920136	0.7681744	0.7978347	0.6619517	0.9253464	1.005013	0.6554652	0.7344116	0.6357286	0.7295329	0.6688262	0.818791	0.603629	0.7374053
L3T1130	17.67767	0.7800804	0.9864072	0.837596	0.8943261	0.8017961	0.8829352	0.9234486	1.071138	0.8726104	0.8307503	0.8658208	1.025181	1.087018	1.470941	1.309112	1.09521	1.046897	1.192117	1.035394	1.12119	1.087859	1.246434	1.312815	1.344744	1.029221	1.136902	1.040612	0.8354637	0.8393355	0.8583578	0.9010596	0.8769872	0.8622857	0.8003371	1.027201	1.030063	0.8860775	1.135892	1.364383	1.215291	1.143972	1.011265	1.006664	1.054192	1.03646	1.186506	1.0125	1.026079	0.8377644	0.9543107	1.009526	0.9976859	0.9527957	0.894775	1.307036	1.123098	0.8109424	1.073719	0.6243673	0.6051767	0.8442735	0.7679039	0.8267663	0.7181318	0.6001827	0.7934914	0.5104022	0.6307642	0.6475419	0.7259315	0.7414748	0.8005616	0.5546191	0.5942909	0.746076	0.6405278	0.8031989	0.7677356	0.8006738	0.6616262	0.9123383	0.9911768	0.6680231	0.734124	0.6278463	0.7370419	0.6774501	0.8167221	0.6103391	0.7409698
L3T1131	17.84024	0.7827243	0.9932543	0.8314298	0.8867349	0.7950507	0.886244	0.9334223	1.040869	0.8765356	0.828321	0.8587006	1.039069	1.087666	1.468801	1.298632	1.099828	1.060558	1.180659	1.041251	1.114882	1.073921	1.246218	1.30894	1.33992	1.01518	1.130153	1.043214	0.8409746	0.8414655	0.8627366	0.9023883	0.872445	0.8537373	0.8146856	1.035578	1.037324	0.8710815	1.12039	1.361791	1.195767	1.114118	1.012071	1.012126	1.056032	1.043651	1.213765	0.9958178	1.03596	0.81654	0.9521301	1.007053	0.9912908	0.9780372	0.898734	1.290014	1.138825	0.8148492	1.053141	0.6150094	0.6054101	0.8410291	0.7768338	0.81714	0.7102933	0.5946109	0.7844696	0.5117624	0.635626	0.6469161	0.7297646	0.7240377	0.8059044	0.5570318	0.5890476	0.7438363	0.6332808	0.7973414	0.7655983	0.8291391	0.6578244	0.909315	0.9828914	0.6730415	0.7329825	0.6333898	0.7285101	0.6724415	0.8142493	0.6107551	0.7335825
L3T1132	18.12278	0.7930814	0.9893119	0.8120642	0.8904883	0.8100809	0.8860685	0.9303237	1.047053	0.8644225	0.8333702	0.8524096	1.038667	1.064733	1.45946	1.288049	1.087569	1.03929	1.177383	1.031867	1.096352	1.072326	1.238751	1.304539	1.324201	1.010505	1.118791	1.022234	0.8415299	0.8409066	0.8536562	0.8904317	0.871279	0.8545062	0.8045277	1.038157	1.032491	0.8750188	1.134147	1.347037	1.182142	1.133354	1.000475	0.9975849	1.060993	1.037307	1.209172	0.996225	1.025011	0.8157474	0.9395035	0.9939017	1.004271	0.9727657	0.8909417	1.313095	1.125364	0.8182406	1.052947	0.6203669	0.6112439	0.8396033	0.7841284	0.8192606	0.7298435	0.6012142	0.7933081	0.5098705	0.6432029	0.6446762	0.722477	0.7331867	0.8100809	0.546476	0.5916379	0.7515461	0.6409363	0.7907582	0.7697922	0.805831	0.6670588	0.8998947	0.9676092	0.6557825	0.7286535	0.638613	0.7198138	0.6728953	0.8112709	0.5974743	0.7225904
L3T1133	17.99935	0.7772746	0.9781259	0.8147569	0.898021	0.8046902	0.8832958	0.9149415	1.046611	0.8668036	0.8272866	0.8580221	1.029744	1.084522	1.475033	1.289603	1.095285	1.021712	1.177906	1.040186	1.089341	1.053305	1.237985	1.298813	1.346898	1.016947	1.119006	1.023372	0.8500437	0.8431898	0.8475806	0.9076057	0.8869905	0.8610742	0.8171129	1.038633	1.028727	0.884688	1.104869	1.364407	1.20318	1.127894	1.000883	1.009772	1.058659	1.027228	1.214157	0.9985805	1.027977	0.8309278	0.9358781	1.013038	1.002757	0.9646323	0.8927735	1.304757	1.135498	0.8057611	1.049985	0.611496	0.6086045	0.8513288	0.7645842	0.8298569	0.7257633	0.5955393	0.7869665	0.5110972	0.6300765	0.6488176	0.729458	0.7359371	0.8023342	0.5492755	0.6016971	0.7517332	0.6358059	0.8013168	0.7805409	0.8035657	0.6618293	0.9147809	0.9926904	0.6631144	0.7297257	0.6254715	0.7239963	0.6731811	0.800353	0.6058737	0.7450934
L3T1134	17.88173	0.7878442	0.9749033	0.8083311	0.8980911	0.8003003	0.877331	0.9298321	1.053191	0.8772217	0.8280532	0.864274	1.030901	1.092853	1.470249	1.306409	1.085696	1.048492	1.179772	1.043193	1.101485	1.061167	1.242981	1.306245	1.337931	1.028005	1.112848	1.031939	0.8437325	0.849742	0.8561339	0.9068321	0.8745994	0.8576089	0.8190389	1.035982	1.037511	0.8770578	1.1223	1.357271	1.18824	1.136668	1.006043	1.021613	1.045378	1.025383	1.194195	0.9916206	1.037183	0.8302384	0.9478059	1.017297	0.9831527	0.975395	0.9009319	1.281934	1.142677	0.8199677	1.046143	0.6164098	0.6128041	0.8523097	0.7816708	0.8233548	0.7204287	0.5967424	0.7886091	0.5033768	0.6231842	0.6456925	0.7260557	0.7359987	0.801229	0.5446784	0.593246	0.7536994	0.6399561	0.7980057	0.7857682	0.826742	0.6659062	0.91754	0.9769246	0.6636117	0.7316828	0.6158635	0.7192814	0.6700582	0.8265235	0.6184312	0.7332671
L3T1135	17.85575	0.7910792	0.9885596	0.8246448	0.8841149	0.7992363	0.8823512	0.9133814	1.052274	0.8827921	0.8313138	0.8541318	1.041581	1.083855	1.469281	1.295555	1.082036	1.05751	1.168899	1.023393	1.090745	1.051171	1.24529	1.305917	1.344002	1.027637	1.118909	1.020031	0.8266289	0.8416205	0.8558404	0.9054447	0.870887	0.8552341	0.8168183	1.044943	1.023172	0.8822409	1.125468	1.351498	1.208362	1.132357	1.005039	1.003551	1.048085	1.027527	1.215417	1.009449	1.021629	0.8260778	0.9586316	0.9994725	0.9927484	0.963096	0.8969569	1.305476	1.12679	0.8165427	1.052053	0.6172435	0.6207709	0.8468014	0.7739381	0.8283375	0.7291288	0.6010394	0.7936696	0.5053581	0.6299201	0.6551081	0.7294595	0.7497973	0.8187474	0.5522066	0.5923311	0.7680958	0.630802	0.7903075	0.7695288	0.8202906	0.6645329	0.9213181	0.9767648	0.6518012	0.7409236	0.6301957	0.7267037	0.6929728	0.8177002	0.6076533	0.7520571
L3T1136	18.23232	0.7690794	0.9558817	0.824768	0.8851507	0.8079654	0.8971526	0.9292642	1.045922	0.8693616	0.8287153	0.8462113	1.023572	1.088809	1.455799	1.29124	1.09265	1.028266	1.173836	1.014611	1.103425	1.045656	1.235392	1.306389	1.330126	1.015038	1.114626	1.027893	0.8407705	0.842104	0.8444511	0.8907516	0.8609336	0.860987	0.8012977	1.03088	1.030933	0.8770428	1.113186	1.350396	1.18413	1.129882	1.007036	0.9989817	1.045762	1.010824	1.206907	0.9997285	1.026506	0.835543	0.9320913	1.016211	0.9911938	0.9760448	0.8871243	1.297855	1.120547	0.8017244	1.056911	0.6140686	0.6172691	0.8453045	0.7783075	0.824768	0.7251792	0.6020134	0.7929764	0.5078655	0.6305512	0.6562619	0.7187782	0.742942	0.803058	0.5326693	0.5892114	0.7469426	0.6362054	0.801031	0.7620916	0.8102057	0.6709841	0.9146486	0.9746579	0.6543416	0.734834	0.6305512	0.7316335	0.6849063	0.8254614	0.6048939	0.7275262
L3T1137	18.10327	0.7739415	0.9861643	0.8213068	0.89268	0.8157249	0.889862	0.9167421	1.048054	0.8815703	0.8375108	0.8537147	1.042147	1.079649	1.461769	1.292359	1.098454	1.046753	1.173458	1.034072	1.098508	1.056887	1.245753	1.307588	1.331216	1.012773	1.109835	1.028652	0.8378901	0.845694	0.8496502	0.8970155	0.8782103	0.8566412	0.8168087	1.039979	1.020035	0.8768555	1.112111	1.352514	1.187874	1.116013	1.007029	1.011961	1.052064	1.01906	1.211556	0.9924508	1.004211	0.8271598	0.9398286	1.008601	0.9899037	0.9736998	0.8946852	1.302981	1.133463	0.8177842	1.053581	0.621115	0.6068078	0.8489999	0.7807157	0.8243417	0.7143283	0.5862684	0.7788189	0.5108306	0.6196518	0.6443641	0.7333503	0.7308032	0.7982745	0.5537521	0.5932052	0.7369813	0.6391073	0.7863518	0.7828292	0.79757	0.6682636	0.9160376	0.9907708	0.6562868	0.7190973	0.6198685	0.7253296	0.6863643	0.8225533	0.6058323	0.7334045
L3T1138	17.98505	0.7732328	0.9901583	0.8108572	0.878483	0.8081892	0.8815866	0.9210079	1.063991	0.8694445	0.8277909	0.8521296	1.02261	1.073629	1.465663	1.312879	1.084464	1.059853	1.181003	1.031921	1.096606	1.049671	1.235289	1.296217	1.337381	1.013408	1.113758	1.028817	0.8389529	0.8392252	0.8521296	0.8991193	0.8769585	0.8492983	0.8166832	1.029906	1.025278	0.8838191	1.122905	1.344622	1.200005	1.123123	1.013844	1.023753	1.047439	1.031376	1.196248	1.01221	1.031866	0.8234894	0.9444755	1.019996	0.9957666	0.973388	0.8891551	1.319412	1.140819	0.8200046	1.052285	0.6115187	0.6102119	0.8487538	0.7689857	0.8286076	0.7091461	0.5915359	0.7996406	0.5132924	0.6354219	0.6468562	0.7182391	0.7354451	0.8155942	0.538339	0.5979064	0.7449192	0.657256	0.8066646	0.7725249	0.808407	0.6619387	0.9173053	1.000014	0.6572016	0.7375141	0.6254577	0.7227039	0.6719573	0.8135252	0.5933871	0.7370785
L3T1139	18.01065	0.778253	0.9852569	0.8213694	0.888515	0.8084174	0.8697687	0.9193043	1.054448	0.8783466	0.8222215	0.8463075	1.03661	1.074557	1.45681	1.297751	1.089157	1.047574	1.188455	1.026499	1.111482	1.053823	1.240433	1.306158	1.340811	1.017012	1.136363	1.027976	0.8436376	0.8406837	0.8498864	0.9072044	0.8768696	0.8561919	0.8054634	1.034054	1.032577	0.8726659	1.126763	1.360352	1.202941	1.11898	1.011615	1.007184	1.027351	1.028657	1.207996	1.014512	1.024794	0.8192107	0.9374824	1.012751	0.9926986	0.9822462	0.9044777	1.290423	1.130001	0.8137572	1.059731	0.6137405	0.604481	0.8310265	0.7925683	0.8352302	0.7093464	0.5925516	0.7880806	0.5114315	0.6382811	0.6516875	0.7175265	0.7245138	0.8093831	0.5526732	0.6014135	0.7475773	0.6328844	0.7948974	0.7721179	0.8071108	0.6690135	0.9214629	0.9796899	0.6586179	0.7398516	0.6219207	0.7188899	0.6774209	0.8108033	0.5997093	0.7466116
L3T1140	17.92378	0.7883307	0.9767517	0.8211778	0.8901343	0.805598	0.8913154	0.9311369	1.063763	0.8719109	0.827871	0.8537437	1.037271	1.083955	1.46434	1.316247	1.09211	1.055776	1.172822	1.030972	1.103022	1.058195	1.229798	1.319959	1.339026	1.030578	1.122201	1.031084	0.8550936	0.8451945	0.8653865	0.8858597	0.8771979	0.870561	0.8152159	1.041602	1.028778	0.8806289	1.114158	1.356462	1.18992	1.138287	1.012861	1.001612	1.055326	1.00943	1.202913	0.9983498	1.028497	0.8286584	0.9546474	1.004087	0.9893506	0.9704522	0.8868721	1.303929	1.124395	0.8093664	1.062469	0.6193706	0.6105963	0.8429447	0.7809064	0.8271961	0.7019946	0.5896732	0.7900181	0.5082303	0.6320257	0.6411937	0.719318	0.7487905	0.799861	0.5504141	0.6024408	0.742266	0.6384939	0.7973299	0.7681387	0.8103788	0.6550862	0.9198317	0.9856384	0.6609919	0.7249988	0.6289885	0.7213991	0.6772467	0.8196592	0.6055905	0.7385538
L3T1141	18.06232	0.7722933	0.9792793	0.8101688	0.882708	0.8078985	0.8856428	0.9276158	1.053757	0.881822	0.8345331	0.856904	1.027233	1.088919	1.456931	1.295572	1.0877	1.042516	1.167327	1.027565	1.100879	1.054975	1.235105	1.291419	1.355154	1.023523	1.112397	1.025295	0.8482103	0.8462723	0.8624967	0.8846461	0.873073	0.8463276	0.8095043	1.035317	1.025848	0.8756756	1.113172	1.371932	1.205757	1.133107	1.010344	1.006911	1.040855	1.028894	1.198226	1.007021	1.034542	0.8358621	0.9464982	1.005637	0.9994352	0.957296	0.8977696	1.305318	1.125465	0.8028595	1.052317	0.6111566	0.6070036	0.8483211	0.7843094	0.8301032	0.714262	0.589561	0.7819283	0.5030123	0.6283224	0.652133	0.7296558	0.7364114	0.8027487	0.5571675	0.5893395	0.7398999	0.6408922	0.8034132	0.7738992	0.8205236	0.6556215	0.9191437	0.9940086	0.6580026	0.7294343	0.6286546	0.7325906	0.6745039	0.8002569	0.5907792	0.7389032
L3T1142	17.72493	0.781847	0.9772523	0.8275262	0.8924357	0.8073371	0.8904055	0.9380585	1.049155	0.8712879	0.8279773	0.857415	1.034041	1.080171	1.454741	1.302138	1.097146	1.051805	1.192508	1.041711	1.097597	1.062971	1.257925	1.321594	1.359153	1.019886	1.11711	1.03641	0.8471513	0.8453467	0.8661561	0.8961577	0.8895032	0.8554412	0.8018105	1.036861	1.02592	0.9025302	1.12743	1.349848	1.196287	1.124497	1.015769	1.012555	1.055527	1.02592	1.209709	0.997667	1.033703	0.8384666	0.9360847	0.9991896	0.9947909	0.9790006	0.8955374	1.310372	1.14666	0.7946484	1.059024	0.6231542	0.6040366	0.8477716	0.7649288	0.8304586	0.7151328	0.6002018	0.7924491	0.5116067	0.6277221	0.6550732	0.7239303	0.7389311	0.8141044	0.5501803	0.6060668	0.7498716	0.6421589	0.8070551	0.7739518	0.8107207	0.6734576	0.9215914	0.9850347	0.6503361	0.7446269	0.6265378	0.72331	0.6744727	0.8271314	0.6128904	0.7290058
L3T1143	17.79798	0.7733724	0.9851318	0.8214688	0.8946835	0.79697	0.8760982	0.9352895	1.05998	0.8655103	0.8321694	0.858752	1.037171	1.084985	1.45838	1.296069	1.096305	1.05401	1.193287	1.039254	1.102557	1.071807	1.240257	1.313809	1.354584	1.02968	1.109428	1.021458	0.8450101	0.8340843	0.8695089	0.8931629	0.877112	0.8616806	0.803841	1.029455	1.038353	0.8852219	1.119171	1.35374	1.200045	1.134321	1.017403	1.013967	1.058966	1.018022	1.209056	0.9931854	1.037734	0.8354922	0.9457085	1.015206	0.9957761	0.968574	0.8936134	1.314147	1.142262	0.8086844	1.045224	0.6144402	0.6058797	0.8436585	0.7830592	0.8146542	0.7320342	0.5995157	0.7930277	0.5070962	0.6212548	0.6552151	0.7099572	0.7386799	0.8049673	0.5519261	0.5968687	0.7519712	0.6395021	0.8113877	0.77754	0.8228768	0.6615792	0.9211534	0.9889615	0.6627056	0.7430164	0.6278441	0.7260644	0.6685064	0.8188218	0.6154539	0.7322032
L3T1144	17.44091	0.7861264	0.9967127	0.8131186	0.8919782	0.8192933	0.8934484	0.9447865	1.068222	0.8839805	0.8417574	0.8712195	1.058107	1.088686	1.481867	1.3068	1.11215	1.049227	1.184012	1.032173	1.114032	1.066457	1.258284	1.291687	1.313151	1.026528	1.12297	1.029174	0.8522838	0.8410517	0.8721604	0.8895083	0.8657505	0.8516369	0.8262324	1.028292	1.045346	0.8846274	1.130792	1.354962	1.201595	1.143259	1.017648	1.023117	1.071221	1.033173	1.206182	1.009003	1.030997	0.8368764	0.9422578	1.013237	1.00077	0.9688384	0.9007992	1.306271	1.127793	0.8090609	1.058401	0.6174103	0.600474	0.8418162	0.7696017	0.8318191	0.7329652	0.6114708	0.8002987	0.5197914	0.6430499	0.645167	0.7451382	0.7462555	0.8064734	0.5544872	0.6011797	0.7491958	0.6513417	0.8015337	0.7795988	0.8342889	0.6676899	0.9194997	0.9994766	0.656105	0.7307306	0.6299361	0.7276726	0.6783339	0.8261736	0.6008268	0.7501955
L3T1145	17.95167	0.7761587	0.9758178	0.8218281	0.8899199	0.7952838	0.8827205	0.9271258	1.058803	0.8617269	0.8249057	0.862881	1.038799	1.083699	1.46565	1.295888	1.096723	1.028577	1.179269	1.033468	1.102659	1.048306	1.225213	1.287479	1.339304	1.030445	1.103263	1.041437	0.8490318	0.8404036	0.8523842	0.8918983	0.8793681	0.8620017	0.8119358	1.034127	1.035226	0.8674424	1.116233	1.357989	1.200647	1.132116	1.015497	1.013353	1.040667	1.029236	1.221806	0.9987349	1.02473	0.8414477	0.9443823	1.023466	0.9798297	0.9674643	0.8939317	1.295283	1.140414	0.7980866	1.054571	0.6176076	0.6137056	0.8557915	0.7737406	0.8295221	0.7238946	0.5794124	0.7997353	0.5195092	0.6393156	0.6504719	0.7363698	0.7371942	0.8011093	0.5507248	0.5974933	0.7497793	0.6484385	0.7908872	0.7751146	0.810397	0.6658599	0.925642	1.003186	0.6532198	0.7313138	0.6364029	0.7177943	0.6809731	0.8121556	0.6021097	0.728401
L3T1146	17.52276	0.7784948	0.9888424	0.8257652	0.898081	0.8085042	0.8888864	0.9320954	1.058394	0.8672819	0.8259908	0.8721894	1.050441	1.084173	1.463746	1.310541	1.105157	1.058733	1.200826	1.026128	1.113505	1.060651	1.255655	1.319058	1.358939	1.039779	1.114013	1.0294	0.8384571	0.85239	0.8670563	0.9011835	0.885389	0.8577488	0.8170783	1.049087	1.019867	0.8901838	1.117736	1.360406	1.200544	1.1205	1.001591	1.026975	1.063809	1.027426	1.220174	1.001309	1.038313	0.8355803	0.9506538	1.004806	1.004919	0.9747402	0.9077268	1.292828	1.139171	0.8232832	1.073681	0.6289557	0.6122023	0.8609641	0.7808075	0.8160065	0.7225375	0.5970848	0.7835152	0.5107233	0.6241609	0.6541139	0.7342705	0.7457778	0.8020736	0.5531989	0.6017103	0.7355115	0.635217	0.7945712	0.7649567	0.8233396	0.6597547	0.9332799	0.9947089	0.6600932	0.7317321	0.6318325	0.7282347	0.6748722	0.8383443	0.6048128	0.7379934
L3T1147	17.62601	0.7862171	0.9806325	0.8280744	0.8959418	0.7924756	0.8912336	0.931598	1.059869	0.8782572	0.8351367	0.8563812	1.041093	1.080137	1.456795	1.313596	1.09363	1.054357	1.192388	1.026911	1.109937	1.075544	1.259337	1.306132	1.35442	1.027026	1.119353	1.025016	0.8593669	0.833931	0.858563	0.8977217	0.8784869	0.8412804	0.8074615	1.025935	1.022547	0.8887072	1.122626	1.36487	1.211623	1.137899	1.015198	1.024098	1.044308	1.036902	1.217881	1.011638	1.040691	0.8457015	0.9438854	1.003772	1.007906	0.9801732	0.910411	1.308716	1.144846	0.81372	1.068653	0.6196491	0.6131035	0.840534	0.7832888	0.8263519	0.723345	0.5951892	0.7844945	0.510154	0.6372762	0.6573723	0.7161104	0.7499867	0.8027533	0.5513223	0.5858302	0.7551542	0.6493339	0.8036145	0.7685899	0.7948871	0.6585207	0.9189088	0.9904509	0.6588077	0.739307	0.6283765	0.7219095	0.6737937	0.8188302	0.6149982	0.7407424
